Scaffold ID,Scaffold Original ID,Scaffold Name,IMG Genome ID (IMG Taxon ID),Genome Name / Sample Name,Scaffold Topology,NCBI Molecular Type,Scaffold Gene Count,Scaffold Nucleotide Length (bp),Scaffold GC Content,Scaffold Read Depth,NCBI Domain,NCBI Phylum,NCBI Class,NCBI Order,NCBI Family,NCBI Genus,NCBI Species,NCBI Lineage,NCBI Lineage Percentage,GTDB Domain,GTDB Phylum,GTDB Class,GTDB Order,GTDB Family,GTDB Genus,GTDB Species,GTDB Lineage,GTDB Lineage Percentage,In MetaBAT Bins,MetaBAT Bins,In EukCC Bins,EukCC Bins,Topology,vOTU,Viral Lineage,Quality,Completeness,High Confidence,Predicted Host Lineage,UViG ID,UViG Count,Topology,pOTU,MPF,Source,geNomad Score,Predicted Host Lineage,Plasmid ID,Plasmid Count,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Specific Ecosystem,Habitat,Host Name
2627877076,,Methanosarcina sp. WH1 : Ga0072445_11,2627853658,Methanosarcina sp. WH1,circular,genomic DNA,3520,3914091,41.82,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina sp. WH1,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina sp. WH1,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina sp000969965,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina sp000969965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627885673,,Methanosarcina siciliae C2J : Ga0072451_11,2627853753,Methanosarcina siciliae C2J,circular,genomic DNA,4798,5427890,42.6,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina siciliae,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina siciliae,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina siciliae,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina siciliae,,,,,,"Provirus, Provirus, Provirus","vOTU_00002407, vOTU_00763801, vOTU_00763801",", r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ; , r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ; ","Unsure, Medium, Low","NA, 53.49, 34.01","YES, YES, YES","d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales; f__Methanosarcinaceae; g__Methanosarcina; s__Methanosarcina siciliae, d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales; f__Methanosarcinaceae; g__Methanosarcina; s__Methanosarcina siciliae, d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales; f__Methanosarcinaceae; g__Methanosarcina; s__Methanosarcina siciliae","IMGVR_UViG_2627853753_000001, IMGVR_UViG_2627853753_000002, IMGVR_UViG_2627853753_000003",3,,,,,,,,,,,,,,,
2627894682,,Methanosarcina sp. WWM596 : Ga0072463_11,2627853858,Methanosarcina sp. WWM596,circular,Chromosome,3732,4137337,41.69,1,Archaea,Methanobacteriota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina sp. WWM596,Archaea; Methanobacteriota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina sp. WWM596,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina sp000969965,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina sp000969965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627894918,,Methanosarcina mazei S-6 : Ga0072462_11,2627853861,Methanosarcina mazei S-6,circular,genomic DNA,3625,4142816,41.42,1,Archaea,Methanobacteriota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Archaea; Methanobacteriota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina mazei,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina mazei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627901782,,Methanobrevibacter smithii : Ga0069222_142,2627853951,Methanobrevibacter smithii,linear,genomic DNA,16,12781,35.44,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter,Methanobrevibacter smithii,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter; Methanobrevibacter smithii,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A,Methanobrevibacter_A smithii,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobrevibacter_A; Methanobrevibacter_A smithii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627909477,,Methanothermobacter thermautotrophicus CaT2 : Ga0046292_12,2627854017,Methanothermobacter thermautotrophicus CaT2,circular,Chromosome,1825,1720003,49.39,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanothermobacter,Methanothermobacter sp. CaT2,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanothermobacter; Methanothermobacter sp. CaT2,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanothermobacteraceae,Methanothermobacter,Methanothermobacter sp000828575,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanothermobacteraceae; Methanothermobacter; Methanothermobacter sp000828575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627917943,,Methanosarcina thermophila CHTI-55 : Ga0072461_11,2627854140,Methanosarcina thermophila CHTI-55,circular,genomic DNA,2730,3130228,41.24,1,Archaea,Methanobacteriota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina thermophila,Archaea; Methanobacteriota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina thermophila,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina thermophila,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina thermophila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2627929531,,Methanosarcina horonobensis HB-1 : Ga0072443_11,2627854269,Methanosarcina horonobensis HB-1,circular,genomic DNA,4473,5018607,41.31,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina horonobensis,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina horonobensis,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina horonobensis,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina horonobensis,,,,,,Provirus,vOTU_08531494,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ; ,Low,38.57,YES,d__Archaea; p__Halobacteriota; c__Methanosarcinia; o__Methanosarcinales; f__Methanosarcinaceae; g__Methanosarcina; s__Methanosarcina horonobensis,IMGVR_UViG_2627854269_000001,1,,,,,,,,,,,,,,,
2630983548,,Methanobacterium formicicum BRM9 : Ga0069308_11,2630968343,Methanobacterium formicicum BRM9,circular,genomic DNA,2452,2449987,41.34,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium formicicum,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium formicicum,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium formicicum,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium formicicum,,,,,,Provirus,vOTU_08572635,r__Duplodnaviria; k__Heunggongvirae; p__Uroviricota; c__Caudoviricetes; ; ; ; ,Medium,68.14,YES,d__Archaea; p__Methanobacteriota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium; s__Methanobacterium formicicum,IMGVR_UViG_2630968343_000001,1,,,,,,,,,,,,,,,
2631012949,,Methanosarcina barkeri Wiesmoor : Ga0072478_12,2630968669,Methanosarcina barkeri Wiesmoor,circular,genomic DNA,4121,4874815,39.28,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina barkeri,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina barkeri,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina barkeri_B,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina barkeri_B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631013800,,Methanosarcina barkeri 227 : Ga0072452_12,2630968686,Methanosarcina barkeri 227,circular,genomic DNA,3787,4447980,39.25,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina barkeri,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina barkeri,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina barkeri,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina barkeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631017808,,Methanosarcina barkeri MS : Ga0072459_11,2630968729,Methanosarcina barkeri MS,circular,genomic DNA,3867,4533209,39.23,1,Archaea,Methanobacteriota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina barkeri,Archaea; Methanobacteriota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina barkeri,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina barkeri,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina barkeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631024523,,Methanosarcina lacustris Z-7289 : Ga0072454_11,2630968805,Methanosarcina lacustris Z-7289,circular,genomic DNA,3531,4139808,41.82,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina lacustris,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina lacustris,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina lacustris,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina lacustris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631030900,,Methanosarcina mazei LYC : Ga0072480_11,2630968898,Methanosarcina mazei LYC,circular,genomic DNA,3634,4154344,41.39,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina mazei,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina mazei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2631038164,,Methanococcoides methylutens DSM 2657 : Ga0070849_105,2630968972,Methanococcoides methylutens DSM 2657,linear,genomic DNA,198,166459,43.27,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides methylutens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanococcoides; Methanococcoides methylutens,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides methylutens,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanococcoides; Methanococcoides methylutens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2634524831,,Methanoculleus thermophilus DSM 2373 : Ga0074815_104,2634166298,Methanoculleus thermophilus DSM 2373,linear,genomic DNA,251,226508,60.57,1,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,Methanoculleus thermophilus,Archaea; Euryarchaeota; Methanomicrobia; Methanomicrobiales; Methanomicrobiaceae; Methanoculleus; Methanoculleus thermophilus,,Archaea,Halobacteriota,Methanomicrobia,Methanomicrobiales,Methanoculleaceae,Methanoculleus,Methanoculleus thermophilus,Archaea; Halobacteriota; Methanomicrobia; Methanomicrobiales; Methanoculleaceae; Methanoculleus; Methanoculleus thermophilus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2634540699,,Methanosarcina CM1 : Ga0077912_11,2634166439,Methanosarcina barkeri CM1,circular,genomic DNA,3878,4501171,39.18,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina barkeri,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina barkeri,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina barkeri,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina barkeri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636439669,,Methanosarcina thermophila TM-1 : Ga0072438_11,2636415612,Methanosarcina thermophila TM-1,circular,genomic DNA,2773,3127379,41.15,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina thermophila,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina thermophila,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina thermophila,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina thermophila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636467462,,Methanobacterium sp. MB1 : Ga0081709_11,2636415780,Methanobacterium sp. MB1,circular,genomic DNA,2068,2029766,39.74,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium sp. MB1,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium sp. MB1,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium sp000499765,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium sp000499765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636467530,,Candidatus Methanoplasma termitum Mpt1 : Ga0077980_11,2636415782,Candidatus Methanoplasma termitum Mpt1,circular,genomic DNA,1463,1488669,49.21,1,Archaea,Candidatus Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,Candidatus Methanoplasma,Candidatus Methanoplasma termitum,Archaea; Candidatus Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Candidatus Methanoplasma; Candidatus Methanoplasma termitum,,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomethylophilaceae,Methanoplasma,Methanoplasma termitum,Archaea; Thermoplasmatota; Thermoplasmata; Methanomassiliicoccales; Methanomethylophilaceae; Methanoplasma; Methanoplasma termitum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636482999,,Methanosarcina mazei C16 : Ga0072472_11,2636415905,Methanosarcina mazei C16,circular,Chromosome,3633,4166241,41.49,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina mazei,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina mazei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2639818170,,Methanosarcina mazei WWM610 : Ga0072442_11,2639762994,Methanosarcina mazei WWM610,circular,genomic DNA,3557,4096482,41.46,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina mazei,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina mazei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2639818489,,Methanococcoides methylutens MM1 : Ga0072441_11,2639762999,Methanococcoides methylutens MM1,circular,genomic DNA,2397,2394636,44.02,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides methylutens,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanococcoides; Methanococcoides methylutens,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides methylutens_A,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanococcoides; Methanococcoides methylutens_A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642433686,,Methanococcoides vulcani SLH 33 : Ga0073304_107,2642422537,Methanococcoides vulcani SLH 33,linear,genomic DNA,193,158649,44.28,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides vulcani,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanococcoides; Methanococcoides vulcani,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides vulcani,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanococcoides; Methanococcoides vulcani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642433713,,Methanolobus profundi Mob M : Ga0073303_103,2642422540,Methanolobus profundi Mob M,linear,genomic DNA,373,422433,42.25,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus profundi,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanolobus; Methanolobus profundi,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus profundi,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanolobus; Methanolobus profundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642434887,,Methanolobus vulcani PL 12/M : Ga0073305_101,2642422561,Methanolobus vulcani PL 12/M,linear,genomic DNA,488,548185,40.1,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus vulcani,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanolobus; Methanolobus vulcani,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanolobus,Methanolobus vulcani,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanolobus; Methanolobus vulcani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642462969,,Methanohalophilus halophilus Z-7982 : Ga0073302_105,2642422606,Methanohalophilus halophilus Z-7982,linear,genomic DNA,194,187675,42.67,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,Methanohalophilus halophilus,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanohalophilus; Methanohalophilus halophilus,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanohalophilus,Methanohalophilus halophilus,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanohalophilus; Methanohalophilus halophilus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645732459,,Methanosarcina siciliae HI350 : Ga0072474_11,2645727536,Methanosarcina siciliae HI350,circular,genomic DNA,4244,4941115,43.06,1,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina siciliae,Archaea; Euryarchaeota; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina siciliae,,Archaea,Halobacteriota,Methanosarcinia,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina siciliae,Archaea; Halobacteriota; Methanosarcinia; Methanosarcinales; Methanosarcinaceae; Methanosarcina; Methanosarcina siciliae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645767454,,Methanobacterium formicicum DSM 1535 : Ga0098277_11,2645727909,Methanobacterium formicicum DSM 1535,circular,genomic DNA,2459,2478074,41.23,1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium formicicum,Archaea; Euryarchaeota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium formicicum,,Archaea,Methanobacteriota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Methanobacterium formicicum,Archaea; Methanobacteriota; Methanobacteria; Methanobacteriales; Methanobacteriaceae; Methanobacterium; Methanobacterium formicicum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
