Gene ID,Locus Tag,Gene Product Name,Genome ID,Genome Name,Batch1,Scaffold ID
3300021493 assembled Ga0190306_10148021,Ga0190306_10148021,methyl-coenzyme M reductase alpha subunit,3300021493,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-07-3-4_MG (*) (MER-FS) (assembled)",1,Ga0190306_1014802
3300021498 assembled Ga0190309_10077943,Ga0190309_10077943,methyl-coenzyme M reductase alpha subunit,3300021498,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-07-6-7_MG (*) (MER-FS) (assembled)",1,Ga0190309_1007794
3300021499 assembled Ga0190337_10025293,Ga0190337_10025293,methyl-coenzyme M reductase alpha subunit,3300021499,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-04-10-11_MG (*) (MER-FS) (assembled)",1,Ga0190337_1002529
3300021500 assembled Ga0190347_10012967,Ga0190347_10012967,methyl-coenzyme M reductase alpha subunit,3300021500,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-13-5-6_MG (*) (MER-FS) (assembled)",1,Ga0190347_1001296
3300021500 assembled Ga0190347_100043013,Ga0190347_100043013,methyl-coenzyme M reductase alpha subunit,3300021500,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-13-5-6_MG (*) (MER-FS) (assembled)",1,Ga0190347_1000430
3300021502 assembled Ga0190307_10222151,Ga0190307_10222151,methyl-coenzyme M reductase alpha subunit,3300021502,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-07-4-5_MG (*) (MER-FS) (assembled)",1,Ga0190307_1022215
3300021502 assembled Ga0190307_10031114,Ga0190307_10031114,methyl-coenzyme M reductase alpha subunit,3300021502,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-07-4-5_MG (*) (MER-FS) (assembled)",1,Ga0190307_1003111
3300021503 assembled Ga0190348_10020063,Ga0190348_10020063,methyl-coenzyme M reductase alpha subunit,3300021503,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-13-6-7_MG (*) (MER-FS) (assembled)",1,Ga0190348_1002006
3300021503 assembled Ga0190348_10003784,Ga0190348_10003784,methyl-coenzyme M reductase alpha subunit,3300021503,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-13-6-7_MG (*) (MER-FS) (assembled)",1,Ga0190348_1000378
3300021506 assembled Ga0190358_10032171,Ga0190358_10032171,methyl-coenzyme M reductase alpha subunit,3300021506,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-18-1-2_MG (*) (MER-FS) (assembled)",1,Ga0190358_1003217
3300021507 assembled Ga0190316_10329781,Ga0190316_10329781,methyl-coenzyme M reductase alpha subunit,3300021507,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-11-1-2_MG (*) (MER-FS) (assembled)",1,Ga0190316_1032978
3300021507 assembled Ga0190316_10043271,Ga0190316_10043271,methyl-coenzyme M reductase alpha subunit,3300021507,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-11-1-2_MG (*) (MER-FS) (assembled)",1,Ga0190316_1004327
3300021507 assembled Ga0190316_10049372,Ga0190316_10049372,methyl-coenzyme M reductase alpha subunit,3300021507,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-11-1-2_MG (*) (MER-FS) (assembled)",1,Ga0190316_1004937
3300021507 assembled Ga0190316_10060462,Ga0190316_10060462,methyl-coenzyme M reductase alpha subunit,3300021507,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-11-1-2_MG (*) (MER-FS) (assembled)",1,Ga0190316_1006046
3300021507 assembled Ga0190316_10048626,Ga0190316_10048626,methyl-coenzyme M reductase alpha subunit,3300021507,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-11-1-2_MG (*) (MER-FS) (assembled)",1,Ga0190316_1004862
3300021508 assembled Ga0190283_10043901,Ga0190283_10043901,methyl-coenzyme M reductase alpha subunit,3300021508,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4869-18-0-1_MG (*) (MER-FS) (assembled)",1,Ga0190283_1004390
3300021509 assembled Ga0190304_10039285,Ga0190304_10039285,methyl-coenzyme M reductase alpha subunit,3300021509,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-07-1--2_MG (*) (MER-FS) (assembled)",1,Ga0190304_1003928
3300021509 assembled Ga0190304_10040544,Ga0190304_10040544,methyl-coenzyme M reductase alpha subunit,3300021509,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-07-1--2_MG (*) (MER-FS) (assembled)",1,Ga0190304_1004054
3300021509 assembled Ga0190304_10330611,Ga0190304_10330611,methyl-coenzyme M reductase alpha subunit,3300021509,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-07-1--2_MG (*) (MER-FS) (assembled)",1,Ga0190304_1033061
3300021511 assembled Ga0190284_10042363,Ga0190284_10042363,methyl-coenzyme M reductase alpha subunit,3300021511,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4869-18-1-2_MG (*) (MER-FS) (assembled)",1,Ga0190284_1004236
3300021511 assembled Ga0190284_10075774,Ga0190284_10075774,methyl-coenzyme M reductase alpha subunit,3300021511,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4869-18-1-2_MG (*) (MER-FS) (assembled)",1,Ga0190284_1007577
3300021512 assembled Ga0190303_10029054,Ga0190303_10029054,methyl-coenzyme M reductase alpha subunit,3300021512,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-07-0-1_MG (*) (MER-FS) (assembled)",1,Ga0190303_1002905
3300021512 assembled Ga0190303_10015144,Ga0190303_10015144,methyl-coenzyme M reductase alpha subunit,3300021512,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-07-0-1_MG (*) (MER-FS) (assembled)",1,Ga0190303_1001514
3300021512 assembled Ga0190303_10412651,Ga0190303_10412651,methyl-coenzyme M reductase alpha subunit,3300021512,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-07-0-1_MG (*) (MER-FS) (assembled)",1,Ga0190303_1041265
3300021513 assembled Ga0190315_10005386,Ga0190315_10005386,methyl-coenzyme M reductase alpha subunit,3300021513,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-11-0-1_MG (*) (MER-FS) (assembled)",1,Ga0190315_1000538
3300021513 assembled Ga0190315_10329071,Ga0190315_10329071,methyl-coenzyme M reductase alpha subunit,3300021513,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-11-0-1_MG (*) (MER-FS) (assembled)",1,Ga0190315_1032907
3300021513 assembled Ga0190315_10026432,Ga0190315_10026432,methyl-coenzyme M reductase alpha subunit,3300021513,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-11-0-1_MG (*) (MER-FS) (assembled)",1,Ga0190315_1002643
3300021513 assembled Ga0190315_10395831,Ga0190315_10395831,methyl-coenzyme M reductase alpha subunit,3300021513,"Hydrothermal vent sediment bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4870-11-0-1_MG (*) (MER-FS) (assembled)",1,Ga0190315_1039583
3300021514 assembled Ga0190293_10037851,Ga0190293_10037851,methyl-coenzyme M reductase alpha subunit,3300021514,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4869-30-0-1_MG (*) (MER-FS) (assembled)",1,Ga0190293_1003785
3300021520 assembled Ga0194053_100146355,Ga0194053_100146355,methyl-coenzyme M reductase alpha subunit,3300021520,"Anoxic zone freshwater microbial communities from boreal shield lake in IISD Experimental Lakes Area, Ontario, Canada - Sep2016-L227-8m (*) (MER-FS) (assembled)",1,Ga0194053_10014635
3300021520 assembled Ga0194053_100020486,Ga0194053_100020486,methyl-coenzyme M reductase alpha subunit,3300021520,"Anoxic zone freshwater microbial communities from boreal shield lake in IISD Experimental Lakes Area, Ontario, Canada - Sep2016-L227-8m (*) (MER-FS) (assembled)",1,Ga0194053_10002048
3300021520 assembled Ga0194053_100805341,Ga0194053_100805341,methyl-coenzyme M reductase alpha subunit,3300021520,"Anoxic zone freshwater microbial communities from boreal shield lake in IISD Experimental Lakes Area, Ontario, Canada - Sep2016-L227-8m (*) (MER-FS) (assembled)",1,Ga0194053_10080534
3300021520 assembled Ga0194053_100147784,Ga0194053_100147784,methyl-coenzyme M reductase alpha subunit,3300021520,"Anoxic zone freshwater microbial communities from boreal shield lake in IISD Experimental Lakes Area, Ontario, Canada - Sep2016-L227-8m (*) (MER-FS) (assembled)",1,Ga0194053_10014778
3300021520 assembled Ga0194053_100226883,Ga0194053_100226883,methyl-coenzyme M reductase alpha subunit,3300021520,"Anoxic zone freshwater microbial communities from boreal shield lake in IISD Experimental Lakes Area, Ontario, Canada - Sep2016-L227-8m (*) (MER-FS) (assembled)",1,Ga0194053_10022688
3300021540 assembled Ga0214517_1015601,Ga0214517_1015601,methyl-coenzyme M reductase alpha subunit,3300021540,"Enriched fungal communities from goat fecal pellet, Isla Vista, California, United States - Xylan, Gen4, Rep 3, Penicillin and Streptomycin (*) (MER-FS) (assembled)",1,Ga0214517_101560
3300021540 assembled Ga0214517_10004757,Ga0214517_10004757,methyl-coenzyme M reductase alpha subunit,3300021540,"Enriched fungal communities from goat fecal pellet, Isla Vista, California, United States - Xylan, Gen4, Rep 3, Penicillin and Streptomycin (*) (MER-FS) (assembled)",1,Ga0214517_100047
3300021540 assembled Ga0214517_10020031,Ga0214517_10020031,methyl-coenzyme M reductase alpha subunit,3300021540,"Enriched fungal communities from goat fecal pellet, Isla Vista, California, United States - Xylan, Gen4, Rep 3, Penicillin and Streptomycin (*) (MER-FS) (assembled)",1,Ga0214517_100200
3300021540 assembled Ga0214517_1011532,Ga0214517_1011532,methyl-coenzyme M reductase alpha subunit,3300021540,"Enriched fungal communities from goat fecal pellet, Isla Vista, California, United States - Xylan, Gen4, Rep 3, Penicillin and Streptomycin (*) (MER-FS) (assembled)",1,Ga0214517_101153
3300021540 assembled Ga0214517_10015043,Ga0214517_10015043,methyl-coenzyme M reductase alpha subunit,3300021540,"Enriched fungal communities from goat fecal pellet, Isla Vista, California, United States - Xylan, Gen4, Rep 3, Penicillin and Streptomycin (*) (MER-FS) (assembled)",1,Ga0214517_100150
3300021541 assembled Ga0214529_1001738,Ga0214529_1001738,methyl-coenzyme M reductase alpha subunit,3300021541,"Enriched fungal communities from goat fecal pellet, Isla Vista, California, United States - Xylan, Gen10, Rep 3, Penicillin and Streptomycin (*) (MER-FS) (assembled)",1,Ga0214529_10017
3300021541 assembled Ga0214529_1003110,Ga0214529_1003110,methyl-coenzyme M reductase alpha subunit,3300021541,"Enriched fungal communities from goat fecal pellet, Isla Vista, California, United States - Xylan, Gen10, Rep 3, Penicillin and Streptomycin (*) (MER-FS) (assembled)",1,Ga0214529_10031
3300021561 assembled Ga0226655_100011112,Ga0226655_100011112,methyl-coenzyme M reductase alpha subunit,3300021561,"Anaerobic digester digestate microbial community, University of Toronto, Ontario, Canada - DG074 spades (*) (MER-FS) (assembled)",1,Ga0226655_10001111
3300021561 assembled Ga0226655_1000101120,Ga0226655_1000101120,methyl-coenzyme M reductase alpha subunit,3300021561,"Anaerobic digester digestate microbial community, University of Toronto, Ontario, Canada - DG074 spades (*) (MER-FS) (assembled)",1,Ga0226655_10001011
3300021561 assembled Ga0226655_100129773,Ga0226655_100129773,methyl-coenzyme M reductase alpha subunit,3300021561,"Anaerobic digester digestate microbial community, University of Toronto, Ontario, Canada - DG074 spades (*) (MER-FS) (assembled)",1,Ga0226655_10012977
3300021561 assembled Ga0226655_100067155,Ga0226655_100067155,methyl-coenzyme M reductase alpha subunit,3300021561,"Anaerobic digester digestate microbial community, University of Toronto, Ontario, Canada - DG074 spades (*) (MER-FS) (assembled)",1,Ga0226655_10006715
3300021561 assembled Ga0226655_100145971,Ga0226655_100145971,methyl-coenzyme M reductase alpha subunit,3300021561,"Anaerobic digester digestate microbial community, University of Toronto, Ontario, Canada - DG074 spades (*) (MER-FS) (assembled)",1,Ga0226655_10014597
3300021561 assembled Ga0226655_1000038756,Ga0226655_1000038756,methyl-coenzyme M reductase alpha subunit,3300021561,"Anaerobic digester digestate microbial community, University of Toronto, Ontario, Canada - DG074 spades (*) (MER-FS) (assembled)",1,Ga0226655_10000387
3300021561 assembled Ga0226655_100712671,Ga0226655_100712671,methyl-coenzyme M reductase alpha subunit,3300021561,"Anaerobic digester digestate microbial community, University of Toronto, Ontario, Canada - DG074 spades (*) (MER-FS) (assembled)",1,Ga0226655_10071267
3300021561 assembled Ga0226655_100043799,Ga0226655_100043799,methyl-coenzyme M reductase alpha subunit,3300021561,"Anaerobic digester digestate microbial community, University of Toronto, Ontario, Canada - DG074 spades (*) (MER-FS) (assembled)",1,Ga0226655_10004379
3300021561 assembled Ga0226655_1000027983,Ga0226655_1000027983,methyl-coenzyme M reductase alpha subunit,3300021561,"Anaerobic digester digestate microbial community, University of Toronto, Ontario, Canada - DG074 spades (*) (MER-FS) (assembled)",1,Ga0226655_10000279
3300021580 assembled Ga0190294_10001268,Ga0190294_10001268,methyl-coenzyme M reductase alpha subunit,3300021580,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4869-30-1-2_MG (*) (MER-FS) (assembled)",1,Ga0190294_1000126
3300021587 assembled Ga0190351_10002834,Ga0190351_10002834,methyl-coenzyme M reductase alpha subunit,3300021587,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-13-9-10_MG (*) (MER-FS) (assembled)",1,Ga0190351_1000283
3300021588 assembled Ga0190285_10017401,Ga0190285_10017401,methyl-coenzyme M reductase alpha subunit,3300021588,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4869-18-2-3_MG (*) (MER-FS) (assembled)",1,Ga0190285_1001740
3300021588 assembled Ga0190285_10017821,Ga0190285_10017821,methyl-coenzyme M reductase alpha subunit,3300021588,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4869-18-2-3_MG (*) (MER-FS) (assembled)",1,Ga0190285_1001782
3300021588 assembled Ga0190285_10025172,Ga0190285_10025172,methyl-coenzyme M reductase alpha subunit,3300021588,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4869-18-2-3_MG (*) (MER-FS) (assembled)",1,Ga0190285_1002517
3300021590 assembled Ga0190354_100007812,Ga0190354_100007812,methyl-coenzyme M reductase alpha subunit,3300021590,"Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-13-12-13_MG (*) (MER-FS) (assembled)",1,Ga0190354_1000078
3300021601 assembled Ga0194061_10499141,Ga0194061_10499141,methyl-coenzyme M reductase alpha subunit,3300021601,"Anoxic zone freshwater microbial communities from boreal shield lake in IISD Experimental Lakes Area, Ontario, Canada - Sep2016-L224-21m (*) (MER-FS) (assembled)",1,Ga0194061_1049914
3300021603 assembled Ga0226659_100290734,Ga0226659_100290734,methyl-coenzyme M reductase alpha subunit,3300021603,"Granular sludge microbial community from anaerobic digester, University of Toronto, Ontario, Canada - UASBVu03_granules spades (*) (MER-FS) (assembled)",1,Ga0226659_10029073
3300021603 assembled Ga0226659_1000307614,Ga0226659_1000307614,methyl-coenzyme M reductase alpha subunit,3300021603,"Granular sludge microbial community from anaerobic digester, University of Toronto, Ontario, Canada - UASBVu03_granules spades (*) (MER-FS) (assembled)",1,Ga0226659_10003076
3300021603 assembled Ga0226659_100023483,Ga0226659_100023483,methyl-coenzyme M reductase alpha subunit,3300021603,"Granular sludge microbial community from anaerobic digester, University of Toronto, Ontario, Canada - UASBVu03_granules spades (*) (MER-FS) (assembled)",1,Ga0226659_10002348
